Title,Genre,Length
Ang Alamat ng Buwaya,Alamat,Short
Ang Alamat ng Paniki,Alamat,Short
Ang Alamat ng Alimango,Alamat,Short
Ang Alamat ng Hipon,Alamat,Short
Ang Alamat ng Paru-paro,Alamat,Short
Ang Alamat ng Gagamba,Alamat,Short
Ang Alamat ng Pagong,Alamat,Short
Ang Alamat ng Kabayo,Alamat,Short
Ang Alamat ng Usa,Alamat,Short
Ang Alamat ng Kuwago,Alamat,Short
Ang Alamat ng Langgam,Alamat,Short
Ang Alamat ng Lawin,Alamat,Short
Ang Alamat ng Palaka,Alamat,Short
Ang Alamat ng Agila,Alamat,Short
Ang Alamat ng Tuko,Alamat,Short
Ang Alamat ng Ahas,Alamat,Short
Ang Alamat ng Kalabaw,Alamat,Short
Ang Alamat ng Bahaghari,Alamat,Short
Ang Alamat ng Perlas,Alamat,Short
Ang Alamat ng Bulalakaw,Alamat,Short
Ang Alamat ng Ginto,Alamat,Short
Ang Alamat ng Bituin,Alamat,Short
Ang Masipag na Langgam,Pabula,Short
Ang Matalinong Pagong,Pabula,Short
Ang Pusa at ang Maliliit na Daga,Pabula,Short
Ang Mabait na Kalabaw,Pabula,Short
Ang Alitaptap at ang Palaka,Pabula,Short
Ang Gansa at ang Ginintuang Itlog,Pabula,Short
Ang Mabait na Uwak,Pabula,Short
Ang Aso at ang Nawalang Buto,Pabula,Short
Ang Gutom na Lobo at ang Matalinong Kambing,Pabula,Short
Ang Mayabang na Pagong at ang Alitaptap,Pabula,Short
Ang Dalawang Kaibigang Usa,Pabula,Short
Ang Matsing at ang Dalawang Ahas,Pabula,Short
Ang Matalinong Suso at ang Kaibigang Palaka,Pabula,Long
Ang Uwak at ang Makintab na Bagay,Pabula,Short
Ang Gutom na Pusa at ang Daga,Pabula,Short
Ang Mayabang na Kalabaw at ang Matsing,Pabula,Short
Ang Tusong Kabayo at ang Mabait na Baka,Pabula,Long
Ang Mapagmataas na Usa at ang Munting Sapa,Pabula,Short
Ang Alitaptap at ang Maingay na Tipaklong,Pabula,Short
Ang Batang Pagong at ang Matulin na Bangus,Pabula,Short
Ang Matapat na Gansa at ang Sakim na Pato,Pabula,Short
Ang Makulit na Batang Unggoy at ang Mabuting Elepante,Pabula,Short
Ang Mahiyain na Kalabaw at ang Mapagkumbabang Paruparo,Pabula,Short
Ang Tuso’t Tamad na Pagong at ang Masigasig na Kalapati,Pabula,Short
Ang Mapagmataas na Kabayo at ang Matalinong Kambing,Pabula,Short
Ang Matapang na Batang Usa at ang Tusong Lobo,Pabula,Short
Ang Tamad na Aso at ang Masipag na Daga,Pabula,Short
Ang Maingay na Lawin at ang Mapagmasid na Kuwago,Pabula,Short
Ang Matapat na Pagong at ang Mapanlinlang na Gansa,Pabula,Short
Ang Masigasig na Munting Langgam at ang Tamad na Tipaklong,Pabula,Short
Ang Mabait na Tupa at ang Sakim na Baka,Pabula,Short
Ang Matalas na Ulo ng Uwak at ang Mapaglarong Unggoy,Pabula,Short
Ang Masipag na Squirrel at ang Matakaw na Baboy Ramo,Pabula,Short
Ang Mapanlikhang Pusa at ang Tamad na Kalapati,Pabula,Short
Ang Mabait na Kambing at ang Matigas na Kalabaw,Pabula,Short
Ang Mahinahon na Pagong at ang Mainitin ang Ulo na Palaka,Pabula,Short
Ang Maingat na Kabayo at ang Mapusok na Kambing,Pabula,Short
Ang Matulunging Tupa at ang Makasariling Baka,Pabula,Short
Ang Marunong na Uwâ at ang Mayabang na Agila,Pabula,Short
Ang Masinop na Paruparo at ang Walang Pakialam na Tutubi,Pabula,Short
Ang Matalinong Gansa at ang Mapang-abusong Alakdan,Pabula,Short
Ang Mapagpakumbabang Tarsier at ang Mayabang na Unggoy,Pabula,Short
Ang Dalawang Bangkang Nawala,Kwentong Bayan,Long
Si Mariana at ang Bahaghari ng Pag-asa,Kwentong Bayan,Long
Si Manuel at ang Dambana ng Matapat na Puso,Kwentong Bayan,Long
Si Pilar at ang Kwento ng Luntian na Bukirin,Kwentong Bayan,Long
Si Dario at ang Bulaklak ng Pag-ibig,Kwentong Bayan,Long
Si Matias at ang Gintong Kalabaw,Kwentong Bayan,Long
Si Luningning at ang Punong Ubas,Kwentong Bayan,Long
Si Ambo at ang Palayok ng Karunungan,Kwentong Bayan,Long
Si Lakay Teryo at ang Buhay na Bato,Kwentong Bayan,Long
Si Elisa at ang Tala ng Pag-asa,Kwentong Bayan,Long
Si Doro at ang Puno ng Pista,Kwentong Bayan,Long
Si Aling Rosa at ang Bulaklak ng Pag-asa,Kwentong Bayan,Long
Si Mateo at ang Bayang ng Maharlika,Kwentong Bayan,Long
Si Juanito at ang Bagyong Walang Hanggan,Kwentong Bayan,Long
Si Timo at ang Puno ng Pagkabigo,Kwentong Bayan,Long
Si Alon at ang Alon ng Pag-asa,Kwentong Bayan,Long
Si Andres at ang Puno ng Katapangan,Kwentong Bayan,Long
Si PIo at ang Bundok ng Pag-asa,Kwentong Bayan,Long
Si Rosa at ang Ulan ng Pagbabago,Kwentong Bayan,Long
Si Lino at ang Kanyang Pagpapatawad,Kwentong Bayan,Short
Si Mateo at ang Kanyang Bituin na Gabay,Kwentong Bayan,Long
Si Riza at ang U;an na Nagsisimbulo ng Pag-asa,Kwentong Bayan,Long
Si Pilo at ang Bukirin ng Pagtitiis,Kwentong Bayan,Long
Si Lito at ang Himbing ng Puso,Kwentong Bayan,Long
Si Antonio at ang Puno ng Pagkakaisa,Kwentong Bayan,Long
Ang Tapat na Kalabaw at ang Tamad na Kambing,Pabula,Short
Ang Maingat na Palaka at ang Walang Pakundangang Butiki,Pabula,Short
Ang Masayahing Suso at ang Malungkuting Alitaptap,Pabula,Short
Ang Tapat na Langgam at ang Mapanlinlang na Gagamba,Pabula,Short
Ang Matalas na Lawin at ang Mainggitin na Kalapati,Pabula,Short
Ang Mabait na Bata at ang Matigas na Palaka,Pabula,Short
Ang Tamad na Tigre at ang Masipag na Usa,Pabula,Short
Ang Mapanlinlang na Unggoy at ang Matapat na Kabayo,Pabula,Short
Ang Masigasig na Paruparo at ang Bagong Bulaklak,Pabula,Short
Ang Duwag na Gansa at ang Matapang na Pato,Pabula,Short
Ang Mayabang na Kalapati at ang Matipid na Maya,Pabula,Short
Ang Maligalig na Daga at ang Mapagpasensyang Pusa,Pabula,Short
Ang Mapanibughuing Tupa at ang Mabait na Kambing,Pabula,Short
Ang Mapagmataas na Palaka at ang Mapagkumbabang Isda,Pabula,Short
Ang Sipag ng Langgam at ang Tamad na Tipaklong,Pabula,Short
Ang Matulunging Kabayo at ang Tamad na Baka,Pabula,Short
Ang Mapagmataas na Peacock at ang Mabait na Itik,Pabula,Short
Ang Masinop na Squirrel at ang Walang Pake na Unggoy,Pabula,Short
Ang Pabibong Kalapati at ang Tahimik na Tuko,Pabula,Short
Ang Tapat na Kalabaw at ang Mapagsamantalang Tupa,Pabula,Short
Ang Mapanlinlang na Matsing at ang Matalinong Pagong,Pabula,Short
Ang Mapagmalaking Palaka at ang Tahimik na Uwang,Pabula,Short
Ang Masipag na Langgam at ang Tamad na Gagamba,Pabula,Short
Ang Mabait na Kalapati at ang Inggit na Maya,Pabula,Short
Ang Mabagal na Ahas at ang Mabilis na Tipaklong,Pabula,Short
Ang Matapat na Kabayo at ang Swapang na Kalabaw,Pabula,Short
Ang Mapaglarong Uwak at ang Mabait na Kuneho,Pabula,Short
Ang Matalinong Loro at ang Hangal na Unggoy,Pabula,Short
Ang Masipag na Bubuyog at ang Palaging Gutom na Daga,Pabula,Short
Ang Maingay na Gansa at ang Tahimik na Isda,Pabula,Short
Ang Ambisyosong Tipaklong at ang Masinop na Langgam,Pabula,Short
Ang Ahas at ang Mapagkumbabang Pagong,Pabula,Short
Ang Batang Kuneho at ang Matandang Alitaptap,Pabula,Short
Ang Mayabang na Palaka at ang Payapang Paruparo,Pabula,Short
Ang Dalawang Kaibigang Pusa at ang Tandang,Pabula,Short
Ang Batang Usa at ang Matandang Kalabaw,Pabula,Short
Ang Gutom na Unggoy at ang Matamis na Saging,Pabula,Short
Ang Malikot na Palaka at ang Mahinahon na Pagong,Pabula,Short
Ang Kuwagong Maingay at ang Tahimik na Lawin,Pabula,Short
Ang Magkaibigang Suso at Paruparo,Pabula,Short
Ang Matapang na Langgam at ang Tamad na Tipaklong,Pabula,Short
Ang Masipag na Kabayo at ang Tamad na Baka,Pabula,Short
Ang Maingay na Gansa at ang Tahimik na Itik,Pabula,Short
Ang Pagong at ang Laging Nagmamadaling Alitaptap,Pabula,Short
Ang Daga at ang Nawalang Butil ng Palay,Pabula,Short
Ang Mapagmataas na Palaka at ang Mapagkumbabang Alitaptap,Pabula,Long
Ang Masikap na Langgam at ang Tamad na Kuwago,Pabula,Short
Ang Maingay na Tambakol at ang Tahimik na Salmon,Pabula,Long
Ang Bata at ang Matandang Kawayan,Pabula,Short
Si Ben at ang Nawawalang Agos,Kwentong Bayan,Short
Si Lara at ang Lihim ng Gintong Buto,Kwentong Bayan,Short
Si Carlo at ang Araw ng Sigwa,Kwentong Bayan,Short
Si Ina at ang Tinig ng Kagubatan,Kwentong Bayan,Short
Si Tomas at ang Nawawalang Kalabaw,Kwentong Bayan,Short
Si Elisa at ang Palasyo ng Mga Pangarap,Kwentong Bayan,Short
Si Rico at ang Nawawalang Hangin,Kwentong Bayan,Short
Si Lilia at ang Tagong Paraiso,Kwentong Bayan,Short
Si Nestor at ang Kwento ng Gabi,Kwentong Bayan,Short
Si Tanya at ang Araw ng Pagbangon,Kwentong Bayan,Short
Si Jojo at ang Alamat ng Alakdan,Kwentong Bayan,Short
Si Celia at ang Nawalang Bato ng Buhay,Kwentong Bayan,Short
Si Lina at ang Nawawalang Ilawan,Kwentong Bayan,Short
Si Mario at ang Lihim ng Balon,Kwentong Bayan,Short
Si Anita at ang Hiwaga ng Taniman,Kwentong Bayan,Short
Si Kiko at ang Nawawalang Kalayaan,Kwentong Bayan,Short
Si Clara at ang Lihim ng Bahaghari,Kwentong Bayan,Short
Si Miguel at ang Nawawalang Awit,Kwentong Bayan,Short
Si Rosa at ang Mahikang Hardin,Kwentong Bayan,Short
Si Lito at ang Nawawalang Pista,Kwentong Bayan,Short
Si Nena at ang Lihim ng Kuwento,Kwentong Bayan,Short
Si Andoy at ang Lihim ng Ginto,Kwentong Bayan,Short
Si Dario at ang Mahiwagang Tulay,Kwentong Bayan,Short
Si Lila at ang Nawawalang Ulan,Kwentong Bayan,Short
Si Pedro at ang Nawawalang Kampana,Kwentong Bayan,Short
Si Tina at ang Lihim ng Gubat,Kwentong Bayan,Short
Si Rico at ang Mahikang Banga,Kwentong Bayan,Short
Si Maya at ang Nawawalang Bahaghari,Kwentong Bayan,Short
Si Carlo at ang Kuwento ng Bato,Kwentong Bayan,Short
Si Mila at ang Baryo ng Kalimot,Kwentong Bayan,Short
Si Jun at ang Lumang Tambuli,Kwentong Bayan,Short
Si Ana at ang Lihim ng Parola,Kwentong Bayan,Short
Si Nilo at ang Nawawalang Kariton,Kwentong Bayan,Short
Si Lara at ang Palasyong Nawala,Kwentong Bayan,Short
Si Tomas at ang Lihim ng Balon,Kwentong Bayan,Short
Si Dina at ang Kuwento ng Mga Bituin,Kwentong Bayan,Short
Si Olin at ang Piging sa Bundok,Kwentong Bayan,Short
Si Lito at ang Mga Nawawalang Laruan,Kwentong Bayan,Short
Si Rina at ang Alamat ng Bulaklak,Kwentong Bayan,Short
Si Enzo at ang Mahiwagang Tambol,Kwentong Bayan,Short
Si Clara at ang Duyan ng Bituin,Kwentong Bayan,Short
Si Marco at ang Tulay ng Pagkakaisa,Kwentong Bayan,Short
Si Mila at ang Lihim ng Lawa,Kwentong Bayan,Short
Si Rodel at ang Laro ng Ginto,Kwentong Bayan,Short
Si Elena at ang Bahay sa Itaas ng Bundok,Kwentong Bayan,Short
Si Ben at ang Nawawalang Baryo,Kwentong Bayan,Short
Si Linda at ang Kuwento ng Hangin,Kwentong Bayan,Short
Si Talia at ang Kaharian ng Mga Ulap,Kwentong Bayan,Short
Si Mateo at ang Dambana ng Liwanag,Kwentong Bayan,Short
Si Carla at ang Puno ng Mga Pangarap,Kwentong Bayan,Short
Si Dino at ang Mga Nawawalang Anino,Kwentong Bayan,Short
Si Lea at ang Aklat ng Karunungan,Kwentong Bayan,Short
Ang Alamat ng Kabibe,Alamat,Short
Ang Alamat ng Araw,Alamat,Short
Ang Alamat ng Gubat,Alamat,Short
Ang Alamat ng Kidlat,Alamat,Short
Ang Alamat ng Buwan,Alamat,Short
Ang Alamat ng Bulalakaw,Alamat,Long
Ang Alamat ng Salamin,Alamat,Long
Ang Alamat ng Kalabaw,Alamat,Long
Ang Alamat ng Puno ng Niyog,Alamat,Long
Ang Alamat ng Gintong Mangga,Alamat,Short
Ang Alamat ng Bituing Nawawala,Alamat,Short
Ang Alamat ng Bahay na Yari sa Araw,Alamat,Short
Ang Alamat ng Kulay na Bahaghari,Alamat,Short
Ang Alamat ng Hangin,Alamat,Long
Ang Alamat ng Tubig,Alamat,Long
Ang Alamat ng Buwan,Alamat,Short
Ang Alamat ng Ulan,Alamat,Short
Ang Alamat ng Araw,Alamat,Short
Ang Alamat ng Bato,Alamat,Long
Ang Alamat ng Alon,Alamat,Short
Ang Alamat ng Bulaklak,Alamat,Short
Ang Alamat ng Ubas,Alamat,Short
Ang Alamat ng Puno ng Kawayan,Alamat,Short
Ang Alamat ng Buwan,Alamat,Short
Ang Alamat ng Ulap,Alamat,Short
Ang Alamat ng Kulay,Alamat,Short
Ang Alamat ng Buhangin,Alamat,Short
Ang Alamat ng Ulan,Alamat,Short
Ang Alamat ng Hangin,Alamat,Long
Ang Alamat ng Araw,Alamat,Long
Ang Alamat ng Bituin,Alamat,Short
Ang Alamat ng Himpapawid,Alamat,Short
Ang Alamat ng Bundok,Alamat,Short
Ang Alamat ng Bahay-Kubo,Alamat,Short
Ang Alamat ng Dagat,Alamat,Short
Ang Alamat ng Ginto,Alamat,Short
Ang Alamat ng Talon,Alamat,Short
Ang Alamat ng Ulan,Alamat,Short
Ang Alamat ng Bahaghari,Alamat,Short
Ang Alamat ng Hangin,Alamat,Short
Ang Alamat ng Buwan,Alamat,Short
Ang Alamat ng Palay,Alamat,Short
Ang Alamat ng Kulog,Alamat,Short
Ang Alamat ng Ginto,Alamat,Short
Ang Alamat ng Talon,Alamat,Short
Ang Alamat ng Bituin,Alamat,Short
Ang Alamat ng Kawayan,Alamat,Short
Ang Alamat ng Liwanag,Alamat,Short
Ang Alamat ng Araw,Alamat,Short
Ang Alamat ng Bahaghari,Alamat,Short
Ang Alamat ng Bulkan,Alamat,Short
Ang Alamat ng Palay,Alamat,Short
Ang Alamat ng Hangin,Alamat,Short
Ang Alamat ng Tala,Alamat,Short
Si Ambo at ang Hiwagang Puno,Kwentong Bayan,Short
Ang Pangarap ni Ningning,Kwentong Bayan,Short
Ang Paligsahan sa Pista,Kwentong Bayan,Short
Si Maria at ang Gintong Binhi,Kwentong Bayan,Short
Si Tomas at ang Lihim na Balon,Kwentong Bayan,Short
Ang Mahiwagang Bangka,Kwentong Bayan,Short
Si Rosa at ang Mga Lihim ng Kabundukan,Kwentong Bayan,Short
Ang Palasyo sa Ilalim ng Lawa,Kwentong Bayan,Short
Si Mateo at ang Nawawalang Kampana,Kwentong Bayan,Short
Ang Sikreto ng Bahay na Bato,Kwentong Bayan,Short
Si Lino at ang Nawawalang Ginto,Kwentong Bayan,Short
Ang Mahiwagang Takure,Kwentong Bayan,Short
Ang Kuwento ng Dalawang Balon,Kwentong Bayan,Short
Ang Susi sa Gintong Kamalig,Kwentong Bayan,Short
Ang Matalinong Bata at ang Kaban ng Alamat,Kwentong Bayan,Short
Ang Mahiwagang Salamin,Kwentong Bayan,Short
Ang Lihim ng Batong Lumuluha,Kwentong Bayan,Short
Si Tiyo Ambo at ang Aparador ng Panaginip,Kwentong Bayan,Short
Ang Nawawalang Batingaw,Kwentong Bayan,Short
Ang Kwento ng Palasyo ng Ulap,Kwentong Bayan,Short
Ang Aklat na Walang Sulat,Kwentong Bayan,Short
Ang Itim na Puno ng Pagnanasa,Kwentong Bayan,Short
Ang Kampanilya ng Tapat na Puso,Kwentong Bayan,Short
Ang Tagong Tahanan ng Ginto,Kwentong Bayan,Short
Ang Dalagang Nawala sa Bukid,Kwentong Bayan,Short
Ang Lihim ng Makulay na Bahay,Kwentong Bayan,Short
Ang Mahusay na Sapatero,Kwentong Bayan,Short
Ang Bata at ang Matandang Parola,Kwentong Bayan,Short
Ang Gintong Bangka,Kwentong Bayan,Short
Ang Dalaga sa Sapa,Kwentong Bayan,Short
Ang Nawawalang Bulaklak ng Baryo,Kwentong Bayan,Short
Ang Batang Umiiyak sa Gabi,Kwentong Bayan,Short
Ang Araw na Hindi Sumikat,Kwentong Bayan,Short
Ang Pitong Anino,Kwentong Bayan,Short
Ang Bahay na Yari sa Hangin,Kwentong Bayan,Short
Si Pedro at ang Nawawalang Ilaw,Kwentong Bayan,Long
Ang Tatlong Hiling,Kwentong Bayan,Short
Ang Nawawalang Kulay ng Bahaghari,Kwentong Bayan,Long
Ang Lihim ng Matandang Puno,Kwentong Bayan,Short
Si Anya at ang Takipsilim,Kwentong Bayan,Short
Si Maria at ang Mahiwagang Sampaguita,Kwentong Bayan,Short
Ang Nawawalang Banga,Kwentong Bayan,Short
Si Nita at ang Nawawalang Habi,Kwentong Bayan,Short
Ang Silyang Ginto,Kwentong Bayan,Short
Ang Alamat ng Apoy,Kwentong Bayan,Short
Ang Mahiwagang Kahoy,Kwentong Bayan,Short
Si Maya at ang Nawawalang Bahay,Kwentong Bayan,Short
Ang Lihim ng Batang Manghuhuli,Kwentong Bayan,Short
Ang Palasyo ng Bahaghari,Kwentong Bayan,Short
Si Andoy at ang Nawawalang Ginto,Kwentong Bayan,Short
Ang Lihim na Hardin ni Marita,Kwentong Bayan,Short
Si Pilo at ang Mahikang Banga,Kwentong Bayan,Short
Ang Tatlong Bata at ang Kabibe,Kwentong Bayan,Short
Si Lina at ang Aklat ng Kababalaghan,Kwentong Bayan,Short
Ang Nawawalang Susi,Kwentong Bayan,Short
Ang Banga ni Tiya Marta,Kwentong Bayan,Short
Ang Banal na Alamat ng Puno,Kwentong Bayan,Short
Ang Lihim ng Lawa ng Bagong Liwanag,Kwentong Bayan,Short
Ang Tatlong Bata at ang Bundok ng Ginto,Kwentong Bayan,Short
Ang Nawawalang Kampana,Kwentong Bayan,Short
Si Lita at ang Mahiwagang Ilaw,Kwentong Bayan,Short
Ang Bata at ang Nawawalang Tsinelas,Kwentong Bayan,Short
Ang Mahiwagang Payong,Kwentong Bayan,Short
Si Pilar at ang Mahiwagang Hardin,Kwentong Bayan,Short
Ang Nawawalang Tambol,Kwentong Bayan,Short
Ang Lihim ng Matandang Balon,Kwentong Bayan,Short
Ang Tatlong Pirasong Tinapay,Kwentong Bayan,Short
Si Anita at ang Mahiwagang Kampana,Kwentong Bayan,Short
Ang Lihim ng Bahay sa Tabing-Ilog,Kwentong Bayan,Short
Ang Mahiwagang Baso,Kwentong Bayan,Short
Si Andres at ang Nawawalang Araw,Kwentong Bayan,Short
Ang Tatlong Kaibigan,Kwentong Bayan,Short
Ang Lihim na Tahanan,Kwentong Bayan,Short
Ang Mahiwagang Kwaderno,Kwentong Bayan,Short
Si Anita at ang Buhay na Pangarap,Kwentong Bayan,Short
Ang Mahiwagang Tambo,Kwentong Bayan,Short
Si Miko at ang Mahiwagang Gulong,Kwentong Bayan,Short
Ang Lihim ng Gintong Banga,Kwentong Bayan,Short
Si Tomas at ang Mahiwagang Sapatos,Kwentong Bayan,Short
Ang Gintong Binhi,Kwentong Bayan,Short
Ang Bahagharing Takure,Kwentong Bayan,Short
Si Kiko at ang Gintong Kawayan,Kwentong Bayan,Short
Si Ana,Kwentong Bayan,Short
Ang Puno,Kwentong Bayan,Short
Si Elsa,Kwentong Bayan,Short
Ang Palasyo,Kwentong Bayan,Short
Ang Ilaw,Kwentong Bayan,Short
Si Ruben,Kwentong Bayan,Short
Si Nilo,Kwentong Bayan,Short
Ang Munting Aklat,Kwentong Bayan,Short
Si Tomas,Kwentong Bayan,Short
Ang Bagong Tulay,Kwentong Bayan,Short
Ang Nawawalang Takip,Kwentong Bayan,Short
Si Pedro,Kwentong Bayan,Short
Ang Lihim,Kwentong Bayan,Short
Ang Bag,Kwentong Bayan,Short
Ang Kalabaw,Kwentong Bayan,Short
Ang Kawayan,Kwentong Bayan,Short
Si Mila,Kwentong Bayan,Short
Ang Paslit,Kwentong Bayan,Short
Ang Papel,Kwentong Bayan,Short
Si Lita,Kwentong Bayan,Short
Ang Parol,Kwentong Bayan,Short
Ang Balon,Kwentong Bayan,Short
Ang Laro,Kwentong Bayan,Short
Ang Silid,Kwentong Bayan,Short
Ang Lambat,Kwentong Bayan,Short
Ang Puno,Kwentong Bayan,Short
Ang Bahay Kubo,Kwentong Bayan,Short
Ang Sinigang,Kwentong Bayan,Short
Ang Banga,Kwentong Bayan,Short
Ang Malaking Tambo,Kwentong Bayan,Short
Ang Sulo,Kwentong Bayan,Short
Ang Tambol,Kwentong Bayan,Long
Ang Bato,Kwentong Bayan,Long
Ang Liham,Kwentong Bayan,Short
Ang Basket,Kwentong Bayan,Short
Ang Puno ng Niyog,Kwentong Bayan,Long
Ang Silya,Kwentong Bayan,Short
Ang Piging,Kwentong Bayan,Short
Ang Bangka,Kwentong Bayan,Short
Ang Amakan,Kwentong Bayan,Short
Ang Laro,Kwentong Bayan,Short
Ang Bangkang Papel,Kwentong Bayan,Short
Ang Matibay na Sandok,Kwentong Bayan,Short
Ang Liwanag sa Lampara,Kwentong Bayan,Short
Ang Hagdan,Kwentong Bayan,Short
Ang Bakod,Kwentong Bayan,Long
Ang Mahiwagang Gulong,Kwentong Bayan,Short
Ang Tulay,Kwentong Bayan,Short
Ang Duyan,Kwentong Bayan,Short
Ang Palayok,Kwentong Bayan,Short
Ang Batang Tagpi,Kwentong Bayan,Short
Ang Bulaklak ng Araw,Kwentong Bayan,Short
Ang Tatlong Talyer,Kwentong Bayan,Short
Ang Bahay sa Bato,Kwentong Bayan,Short
Ang Malaking Takure,Kwentong Bayan,Short
Ang Palaruang Gawa sa Kawayan,Kwentong Bayan,Short
Ang Papel na Bangka,Kwentong Bayan,Short
Ang Bahay na Lumilipad,Kwentong Bayan,Short
Ang Kuwintas ng Bahaghari,Kwentong Bayan,Short
Ang Laruang Kawayan,Kwentong Bayan,Short
Ang Bata sa Tulay,Kwentong Bayan,Short
Ang Kahoy na Aklat,Kwentong Bayan,Short
Ang Lihim na Hardin,Kwentong Bayan,Short
Ang Barya ng Pag-asa,Kwentong Bayan,Short
Ang Bangkang Papel,Kwentong Bayan,Short
Ang Susi sa Lumang Baryo,Kwentong Bayan,Short
Ang Paligsahan ng Liwanag,Kwentong Bayan,Short
Ang Puno ng Pangarap,Kwentong Bayan,Short
Ang Bagong Bahay-Bahayan,Kwentong Bayan,Short
Ang Kuwintas ng Mga Alaala,Kwentong Bayan,Short
Ang Batang Tagapamagitan,Kwentong Bayan,Short
Ang Maliit na Pangarap,Kwentong Bayan,Short
Ang Mahabang Hilera,Kwentong Bayan,Short
Ang Silid ng Lihim,Kwentong Bayan,Short
Ang Daloy ng Pag-asa,Kwentong Bayan,Short
Ang Batang Masikap,Kwentong Bayan,Short
Ang Kaharian ng Mga Bata,Kwentong Bayan,Short
Ang Lihim na Tulay,Kwentong Bayan,Short
Ang Bakawan ng Pag-asa,Kwentong Bayan,Short
Ang Aklat ng Ginto,Kwentong Bayan,Short
Ang Munting Baryo ng Hiraya,Kwentong Bayan,Short
Ang Laro ng Pagkakaibigan,Kwentong Bayan,Short
Ang Gabay ni Lola Rosa,Kwentong Bayan,Short
Ang Pista ng Bituin,Kwentong Bayan,Short
Ang Tulong sa Pag-ahon,Kwentong Bayan,Short
Ang Sikreto ng Lihim na Kuweba,Kwentong Bayan,Long
Ang Mahiwagang Tambuli,Kwentong Bayan,Short
Ang Kuwento ng Nawawalang Aklat,Kwentong Bayan,Short
Ang Paglalakbay sa Gubat,Kwentong Bayan,Short
Ang Tindahan ni Lolo Mario,Kwentong Bayan,Short
Ang Liwanag sa Gabi,Kwentong Bayan,Short
Ang Matapang na Si Tina,Kwentong Bayan,Short
Ang Piging sa Bahaghari,Kwentong Bayan,Short
Ang Bata at ang Bundok,Kwentong Bayan,Short
Ang Lihim na Silid,Kwentong Bayan,Short
Ang Munting Tindera,Kwentong Bayan,Short
Ang Balon ng Pag-asa,Kwentong Bayan,Short
Ang Nawawalang Kampana,Kwentong Bayan,Short
Ang Mahabang Lamesa,Kwentong Bayan,Short
Ang Araw ng Paligsahan,Kwentong Bayan,Short
Ang Tatlong Kaibigan,Kwentong Bayan,Short
Ang Kwento ng Batang Karit,Kwentong Bayan,Short
Ang Munting Pangarap,Kwentong Bayan,Short
Ang Bahay sa Kanto,Kwentong Bayan,Short
Ang Mahiwagang Ulan,Kwentong Bayan,Short
Ang Mahiwagang Kawayan,Kwentong Bayan,Short
Si Dalisay at ang Diwata ng Dagat,Kwentong Bayan,Short
Ang Nawawalang Aklat,Kwentong Bayan,Short
Ang Hiyas ng Kabundukan,Kwentong Bayan,Short
Ang Tatlong Kaibigan,Kwentong Bayan,Short
Ang Lihim ng Bulaklak ng Ginto,Kwentong Bayan,Long
Ang Huling Salamin ni Aling Tesa,Kwentong Bayan,Long
Ang Nawawalang Kampana,Kwentong Bayan,Short
Si Nena at ang Itim na Anino,Kwentong Bayan,Short
Ang Buntong-Hininga ni Lila,Kwentong Bayan,Long
Ang Nawawalang Araro,Kwentong Bayan,Long
Ang Gintong Palayok,Kwentong Bayan,Long
Ang Batang Matapang,Kwentong Bayan,Long
Ang Paglalakbay ni Minda,Kwentong Bayan,Short
Si Juan at ang Bahaghari,Kwentong Bayan,Long
Ang Tatlong Prinsipe ng Lawa,Kwentong Bayan,Short
Ang Nawawalang Alamat,Kwentong Bayan,Short
Si Karla at ang Kuweba ng Liwanag,Kwentong Bayan,Short
Ang Pista ng Bulaklak,Kwentong Bayan,Short
Si Lando at ang Kabalyero,Kwentong Bayan,Short
Ang Alamat ng Dalampasigan,Kwentong Bayan,Short
Ang Dalawang Gintong Butil,Kwentong Bayan,Short
Ang Palasyo sa Ulap,Kwentong Bayan,Short
Si Juan at ang Halimaw,Kwentong Bayan,Short
Ang Mga Bato sa Ilog,Kwentong Bayan,Short
Ang Nawawalang Kampana,Kwentong Bayan,Short
Si Rosa at ang Mahiwagang Gintong Balon,Kwentong Bayan,Short
Ang Tatlong Lihim ng Bundok,Kwentong Bayan,Short
Ang Lihim ng Lumang Punso,Kwentong Bayan,Short
Ang Nawawalang Araw,Kwentong Bayan,Short
Si Tata Pedro at ang Salamin,Kwentong Bayan,Short
Ang Bata sa Lawa,Kwentong Bayan,Short
Ang Tatlong Barya ng Kalikasan,Kwentong Bayan,Short
Ang Mahabang Gabi,Kwentong Bayan,Short
Ang Palayok na Ginto,Kwentong Bayan,Short
Si Maria at ang Kalabaw,Kwentong Bayan,Short
Ang Tinig ng Gubat,Kwentong Bayan,Short
Ang Hiyas ng Bundok,Kwentong Bayan,Short
